movieID,title,year,genre0,genre1,genre2,genre3,genre4,genre5,genre6,genre7,genre8,genre9,genre10,genre11,genre12,genre13,genre14,genre15,genre16,genre17
268,Little Odessa,1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
269,My Crazy Life (Mi vida loca),1993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
270,Love Affair,1994,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
271,Losing Isaiah,1995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
272,Madness of King George. The,1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
273,Mary Shelley's Frankenstein,1994,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
274,Man of the House,1995,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
275,Mixed Nuts,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
276,Milk Money,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
277,Miracle on 34th Street,1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
278,Miami Rhapsody,1995,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
279,My Family,1995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
280,Murder in the First,1995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
281,Nobody's Fool,1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
282,Nell,1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
283,New Jersey Drive,1995,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
284,New York Cop,1996,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
285,Beyond Bedlam,1993,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
286,Nemesis 2: Nebula,1995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
287,Nina Takes a Lover,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
288,Natural Born Killers,1994,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
289,Only You,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
290,Once Were Warriors,1994,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
291,Poison Ivy II,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
292,Outbreak,1995,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
293,Professional. The (a.k.a. Leon: The Professional),1994,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
294,Perez Family. The,1995,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
295,Pyromaniac's Love Story. A,1995,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
296,Pulp Fiction,1994,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
297,Panther,1995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
298,Pushing Hands,1992,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
299,Priest,1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
300,Quiz Show,1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
301,Picture Bride,1995,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
302,Queen Margot (La Reine Margot),1994,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
303,Quick and the Dead. The,1995,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
304,Roommates,1995,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
305,Ready to Wear (Pret-A-Porter),1994,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
306,Three Colors: Red,1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
307,Three Colors: Blue,1993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
308,Three Colors: White,1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
309,Red Firecracker. Green Firecracker,1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
310,Rent-a-Kid,1995,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
311,Relative Fear,1994,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
312,Stuart Saves His Family,1995,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
313,Swan Princess. The,1994,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,Secret of Roan Inish. The,1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
315,Specialist. The,1994,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,Stargate,1994,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
317,Santa Clause. The,1994,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
318,Shawshank Redemption. The,1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
319,Shallow Grave,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
320,Suture,1993,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
321,Strawberry and Chocolate (Fresa y chocolate),1993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
322,Swimming with Sharks,1995,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
324,Sum of Us. The,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
325,National Lampoon's Senior Trip,1995,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
326,To Live (Huozhe),1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
327,Tank Girl,1995,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
328,Tales From the Crypt Presents: Demon Knight,1995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
329,Star Trek: Generations,1994,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
330,Tales from the Hood,1995,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
331,Tom & Viv,1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
332,Village of the Damned,1995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
333,Tommy Boy,1995,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
334,Vanya on 42nd Street,1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
335,Underneath. The,1995,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
336,Walking Dead. The,1995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
337,What's Eating Gilbert Grape,1993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
338,Virtuosity,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
339,While You Were Sleeping,1995,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
340,War. The,1994,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
341,Double Happiness,1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
342,Muriel's Wedding,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
343,Baby-Sitters Club. The,1995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,Ace Ventura: Pet Detective,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
345,Adventures of Priscilla. Queen of the Desert. The,1994,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
346,Backbeat,1993,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
347,Bitter Moon,1992,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
348,Bullets Over Broadway,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
349,Clear and Present Danger,1994,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
350,Client. The,1994,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
351,Corrina. Corrina,1994,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
352,Crooklyn,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
353,Crow. The,1994,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
354,Cobb,1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
355,Flintstones. The,1994,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
356,Forrest Gump,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
357,Four Weddings and a Funeral,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
358,Higher Learning,1995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
359,I Like It Like That,1994,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
360,I Love Trouble,1994,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
361,It Could Happen to You,1994,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
362,Jungle Book. The,1994,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
363,Wonderful. Horrible Life of Leni Riefenstahl. The (Die Macht der Bilder),1993,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
364,Lion King. The,1994,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
365,Little Buddha,1993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
366,Wes Craven's New Nightmare,1994,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
367,Mask. The,1994,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
368,Maverick,1994,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
369,Mrs. Parker and the Vicious Circle,1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
370,Naked Gun 33 1/3: The Final Insult,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
371,Paper. The,1994,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
372,Reality Bites,1994,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
373,Red Rock West,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
374,Richie Rich,1994,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
375,Safe Passage,1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
376,River Wild. The,1994,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
377,Speed,1994,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
378,Speechless,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
379,Timecop,1994,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
380,True Lies,1994,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
381,When a Man Loves a Woman,1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
382,Wolf,1994,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
383,Wyatt Earp,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
384,Bad Company,1995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,Man of No Importance. A,1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
386,S.F.W.,1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
387,Low Down Dirty Shame. A,1994,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
388,Boys Life,1995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
389,Colonel Chabert. Le,1994,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
390,Faster Pussycat! Kill! Kill!,1965,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
391,Jason's Lyric,1994,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
392,Secret Adventures of Tom Thumb. The,1993,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,Street Fighter,1994,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,Coldblooded,1995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,Desert Winds,1995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
396,Fall Time,1995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
397,Fear. The,1995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
398,Frank and Ollie,1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
399,Girl in the Cadillac,1995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
400,Homage,1995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
401,Mirage,1995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
402,Open Season,1996,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
403,Two Crimes,1995,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
404,Brother Minister: The Assassination of Malcolm X,1994,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
405,Highlander III: The Sorcerer,1994,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
406,Federal Hill,1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
407,In the Mouth of Madness,1995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
408,8 Seconds,1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
409,Above the Rim,1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
410,Addams Family Values,1993,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
411,You So Crazy,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
412,Age of Innocence. The,1993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
413,Airheads,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
414,Air Up There. The,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
415,Another Stakeout,1993,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
416,Bad Girls,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
417,Barcelona,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
418,Being Human,1993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
419,Beverly Hillbillies. The,1993,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
420,Beverly Hills Cop III,1994,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
421,Black Beauty,1994,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,Blink,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
423,Blown Away,1994,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
424,Blue Chips,1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
425,Blue Sky,1994,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
426,Body Snatchers,1993,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
427,Boxing Helena,1993,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
428,Bronx Tale. A,1993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
429,Cabin Boy,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
430,Calendar Girl,1993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
431,Carlito's Way,1993,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
432,City Slickers II: The Legend of Curly's Gold,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
433,Clean Slate,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
434,Cliffhanger,1993,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
435,Coneheads,1993,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
436,Color of Night,1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
437,Cops and Robbersons,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
438,Cowboy Way. The,1994,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
439,Dangerous Game,1993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
440,Dave,1993,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
441,Dazed and Confused,1993,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
442,Demolition Man,1993,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
443,Endless Summer 2. The,1994,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
444,Even Cowgirls Get the Blues,1993,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
445,Fatal Instinct,1993,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
446,Farewell My Concubine,1993,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
447,Favor. The,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
448,Fearless,1993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
449,Fear of a Black Hat,1993,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
450,With Honors,1994,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
451,Flesh and Bone,1993,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
452,Widows' Peak,1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
453,For Love or Money,1993,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
454,Firm. The,1993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
455,Free Willy,1993,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
456,Fresh,1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
457,Fugitive. The,1993,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
458,Geronimo: An American Legend,1993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
459,Getaway. The,1994,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,Getting Even with Dad,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
461,Go Fish,1994,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
462,Good Man in Africa. A,1994,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,Guilty as Sin,1993,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
464,Hard Target,1993,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
465,Heaven & Earth,1993,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
466,Hot Shots! Part Deux,1993,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
467,Live Nude Girls,1995,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
468,Englishman Who Went Up a Hill. But Came Down a Mountain. The,1995,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
469,House of the Spirits. The,1993,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
470,House Party 3,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
471,Hudsucker Proxy. The,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
472,I'll Do Anything,1994,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
473,In the Army Now,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
474,In the Line of Fire,1993,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
475,In the Name of the Father,1993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
476,Inkwell. The,1994,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
477,What's Love Got to Do with It?,1993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
478,Jimmy Hollywood,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
479,Judgment Night,1993,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,Jurassic Park,1993,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
481,Kalifornia,1993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
482,Killing Zoe,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
483,King of the Hill,1993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
484,Lassie,1994,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485,Last Action Hero,1993,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
486,Life with Mikey,1993,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
487,Lightning Jack,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
488,M. Butterfly,1993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
489,Made in America,1993,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
490,Malice,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
491,Man Without a Face. The,1993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
492,Manhattan Murder Mystery,1993,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
493,Menace II Society,1993,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
494,Executive Decision,1996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
495,In the Realm of the Senses (Ai no corrida),1976,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
496,What Happened Was...,1994,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
497,Much Ado About Nothing,1993,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
498,Mr. Jones,1993,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
499,Mr. Wonderful,1993,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
500,Mrs. Doubtfire,1993,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
501,Naked,1993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
502,Next Karate Kid. The,1994,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503,New Age. The,1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
504,No Escape,1994,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
505,North,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
506,Orlando,1993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
507,Perfect World. A,1993,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
508,Philadelphia,1993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
509,Piano. The,1993,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
510,Poetic Justice,1993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
511,Program. The,1993,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
512,Robert A. Heinlein's The Puppet Masters,1994,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
513,Radioland Murders,1994,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
514,Ref. The,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
515,Remains of the Day. The,1993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
516,Renaissance Man,1994,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
517,Rising Sun,1993,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
518,Road to Wellville. The,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
519,Robocop 3,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
520,Robin Hood: Men in Tights,1993,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
521,Romeo Is Bleeding,1993,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
522,Romper Stomper,1992,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
523,Ruby in Paradise,1993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
524,Rudy,1993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
525,Saint of Fort Washington. The,1993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
526,Savage Nights (Nuits fauves. Les),1992,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
527,Schindler's List,1993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
528,Scout. The,1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
529,Searching for Bobby Fischer,1993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
530,Second Best,1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
531,Secret Garden. The,1993,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
532,Serial Mom,1994,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
533,Shadow. The,1994,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
