movieID,title,year,genre0,genre1,genre2,genre3,genre4,genre5,genre6,genre7,genre8,genre9,genre10,genre11,genre12,genre13,genre14,genre15,genre16,genre17
1063,Johns,1996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1064,Aladdin and the King of Thieves,1996,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1065,Woman in Question. The,1950,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1066,Shall We Dance?,1937,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1067,Damsel in Distress. A,1937,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1068,Crossfire,1947,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1069,Murder. My Sweet,1944,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1070,Macao,1952,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1071,For the Moment,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1073,Willy Wonka and the Chocolate Factory,1971,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1075,Sexual Life of the Belgians. The,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1076,Innocents. The,1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1077,Sleeper,1973,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1078,Bananas,1971,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1079,Fish Called Wanda. A,1988,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1080,Monty Python's Life of Brian,1979,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1081,Victor/Victoria,1982,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1082,Candidate. The,1972,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1083,Great Race. The,1965,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1084,Bonnie and Clyde,1967,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1085,Old Man and the Sea. The,1958,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1086,Dial M for Murder,1954,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1087,Madame Butterfly,1995,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1088,Dirty Dancing,1987,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1089,Reservoir Dogs,1992,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1090,Platoon,1986,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1091,Weekend at Bernie's,1989,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1092,Basic Instinct,1992,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1093,Doors. The,1991,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1094,Crying Game. The,1992,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1095,Glengarry Glen Ross,1992,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1096,Sophie's Choice,1982,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1097,E.T. the Extra-Terrestrial,1982,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
1098,Search for One-eye Jimmy. The,1996,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1099,Christmas Carol. A,1938,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1100,Days of Thunder,1990,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1101,Top Gun,1986,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1102,American Strays,1996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1103,Rebel Without a Cause,1955,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1104,Streetcar Named Desire. A,1951,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1105,Children of the Corn IV: The Gathering,1996,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1106,Leopard Son. The,1996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1107,Loser,1991,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1108,Prerokbe Ognja,1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1109,Charm's Incidents,1996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1110,Bird of Prey,1996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1111,Microcosmos (Microcosmos: Le peuple de l'herbe),1996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1112,Palookaville,1996,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1113,Associate. The,1996,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1114,Funeral. The,1996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1115,Sleepover,1995,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1116,Single Girl. A (La Fille Seule),1995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1117,Eighth Day. The (Le Huitième jour ),1996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1118,Tashunga,1995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1119,Drunks,1997,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1120,People vs. Larry Flynt. The,1996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1121,Glory Daze,1996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1122,Plutonium Circus,1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1123,Perfect Candidate. A,1996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1124,On Golden Pond,1981,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1125,Return of the Pink Panther. The,1974,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1126,Drop Dead Fred,1991,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1127,Abyss. The,1989,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1128,Fog. The,1980,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1129,Escape from New York,1981,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1130,Howling. The,1980,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1131,Jean de Florette,1986,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1132,Manon of the Spring (Manon des sources),1986,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1133,Talking About Sex,1994,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1134,Johnny 100 Pesos,1993,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1135,Private Benjamin,1980,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1136,Monty Python and the Holy Grail,1974,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1137,Hustler White,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1138,Dadetown,1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1139,Everything Relative,1996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1140,Entertaining Angels: The Dorothy Day Story,1996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1141,Hoogste tijd,1995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1142,Get Over It,1996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1143,Three Lives and Only One Death,1996,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1144,Line King: Al Hirschfeld. The,1996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1145,Snowriders,1996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1146,Curtis's Charm,1995,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1147,When We Were Kings,1996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1148,Wrong Trousers. The,1993,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1149,JLG/JLG - autoportrait de décembre,1994,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1150,Return of Martin Guerre. The (Retour de Martin Guerre. Le),1982,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1151,Faust,1994,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1152,He Walked by Night,1948,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1153,Raw Deal,1948,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1154,T-Men,1947,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1155,Invitation. The (Zaproszenie),1986,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1156,Children Are Watching us. The (Bambini ci guardano. I),1942,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1157,Symphonie pastorale. La,1946,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1158,Here Comes Cookie,1935,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1159,Love in Bloom,1935,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1160,Six of a Kind,1934,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1161,Tin Drum. The (Blechtrommel. Die),1979,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1162,Ruling Class. The,1972,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1163,Mina Tannenbaum,1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1164,Two or Three Things I Know About Her,1966,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1165,Bloody Child. The,1996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1166,Farmer & Chase,1995,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1167,Dear God,1996,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1168,Bad Moon,1996,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1169,American Dream,1990,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1170,Best of the Best 3: No Turning Back,1995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1171,Bob Roberts,1992,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1172,Cinema Paradiso,1988,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1173,Cook the Thief His Wife & Her Lover. The,1989,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1174,Grosse Fatigue,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1175,Delicatessen,1991,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1176,Double Life of Veronique. The (La Double Vie de Véronique),1991,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1177,Enchanted April,1991,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1178,Paths of Glory,1957,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1179,Grifters. The,1990,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1180,Hear My Song,1991,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1181,Shooter. The,1995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1183,English Patient. The,1996,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1184,Mediterraneo,1991,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1185,My Left Foot,1989,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1186,Sex. Lies. and Videotape,1989,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1187,Passion Fish,1992,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1188,Strictly Ballroom,1992,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1189,Thin Blue Line. The,1988,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1190,Tie Me Up! Tie Me Down!,1990,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1191,Madonna: Truth or Dare,1991,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1192,Paris Is Burning,1990,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1193,One Flew Over the Cuckoo's Nest,1975,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1194,Up in Smoke,1978,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,Star Wars: Episode V - The Empire Strikes Back,1980,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1197,Princess Bride. The,1987,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1198,Raiders of the Lost Ark,1981,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1199,Brazil,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1200,Aliens,1986,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1201,Good. The Bad and The Ugly. The,1966,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1202,Withnail and I,1987,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1203,12 Angry Men,1957,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1204,Lawrence of Arabia,1962,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1205,Transformers: The Movie. The,1986,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1206,Clockwork Orange. A,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1207,To Kill a Mockingbird,1962,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1208,Apocalypse Now,1979,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1209,Once Upon a Time in the West,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1210,Star Wars: Episode VI - Return of the Jedi,1983,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
1211,Wings of Desire (Der Himmel über Berlin),1987,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1212,Third Man. The,1949,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1213,GoodFellas,1990,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1214,Alien,1979,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
1215,Army of Darkness,1993,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1216,Big Blue. The (Le Grand Bleu),1988,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1217,Ran,1985,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1218,Killer. The (Die xue shuang xiong),1989,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1219,Psycho,1960,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1220,Blues Brothers. The,1980,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1221,Godfather: Part II. The,1974,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1222,Full Metal Jacket,1987,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1223,Grand Day Out. A,1992,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1224,Henry V,1989,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1225,Amadeus,1984,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1226,Quiet Man. The,1952,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1227,Once Upon a Time in America,1984,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1228,Raging Bull,1980,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1230,Annie Hall,1977,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1231,Right Stuff. The,1983,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1232,Stalker,1979,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1233,Boat. The (Das Boot),1981,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1234,Sting. The,1973,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1235,Harold and Maude,1971,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1236,Trust,1990,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1237,Seventh Seal. The (Sjunde inseglet. Det),1957,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1238,Local Hero,1983,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1240,Terminator. The,1984,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1241,Braindead,1992,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1242,Glory,1989,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1243,Rosencrantz and Guildenstern Are Dead,1990,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1244,Manhattan,1979,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1245,Miller's Crossing,1990,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1246,Dead Poets Society,1989,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1247,Graduate. The,1967,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1248,Touch of Evil,1958,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1249,Nikita (La Femme Nikita),1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1250,Bridge on the River Kwai. The,1957,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1251,8 1/2,1963,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1252,Chinatown,1974,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1253,Day the Earth Stood Still. The,1951,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1254,Treasure of the Sierra Madre. The,1948,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1255,Bad Taste,1987,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1256,Duck Soup,1933,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1257,Better Off Dead...,1985,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1258,Shining. The,1980,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1259,Stand by Me,1986,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1260,M,1931,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1261,Evil Dead II (Dead By Dawn),1987,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1262,Great Escape. The,1963,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1263,Deer Hunter. The,1978,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1264,Diva,1981,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
1265,Groundhog Day,1993,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1266,Unforgiven,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1267,Manchurian Candidate. The,1962,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1268,Pump Up the Volume,1990,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1269,Arsenic and Old Lace,1944,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1270,Back to the Future,1985,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1271,Fried Green Tomatoes,1991,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1272,Patton,1970,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1273,Down by Law,1986,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1274,Akira,1988,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1275,Highlander,1986,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1276,Cool Hand Luke,1967,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1277,Cyrano de Bergerac,1990,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1278,Young Frankenstein,1974,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1279,Night on Earth,1991,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1280,Raise the Red Lantern,1991,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1281,Great Dictator. The,1940,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1282,Fantasia,1940,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1283,High Noon,1952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1284,Big Sleep. The,1946,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1285,Heathers,1989,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1286,Somewhere in Time,1980,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1287,Ben-Hur,1959,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1288,This Is Spinal Tap,1984,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
1289,Koyaanisqatsi,1983,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1290,Some Kind of Wonderful,1987,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1291,Indiana Jones and the Last Crusade,1989,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1292,Being There,1979,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1293,Gandhi,1982,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1294,M*A*S*H,1970,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1295,Unbearable Lightness of Being. The,1988,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1296,Room with a View. A,1986,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1297,Real Genius,1985,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1298,Pink Floyd - The Wall,1982,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1299,Killing Fields. The,1984,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1300,My Life as a Dog (Mitt liv som hund),1985,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1301,Forbidden Planet,1956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1302,Field of Dreams,1989,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1303,Man Who Would Be King. The,1975,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1304,Butch Cassidy and the Sundance Kid,1969,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1305,Paris. Texas,1984,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1306,Until the End of the World (Bis ans Ende der Welt),1991,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1307,When Harry Met Sally...,1989,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1308,I Shot a Man in Vegas,1995,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1309,Parallel Sons,1995,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1310,Hype!,1996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1311,Santa with Muscles,1996,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1312,Female Perversions,1996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1313,Mad Dog Time,1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1314,Breathing Room,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1315,Paris Was a Woman,1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1316,Anna,1996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1317,I'm Not Rappaport,1996,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1318,Blue Juice,1995,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1319,Kids of Survival,1993,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1320,Alien,1992,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
1321,American Werewolf in London. An,1981,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1322,Amityville 1992: It's About Time,1992,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1323,Amityville 3-D,1983,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
