movieID,title,year,genre0,genre1,genre2,genre3,genre4,genre5,genre6,genre7,genre8,genre9,genre10,genre11,genre12,genre13,genre14,genre15,genre16,genre17
1899,Passion in the Desert,1998,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1900,Children of Heaven. The (Bacheha-Ye Aseman),1997,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1901,Dear Jesse,1997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1902,Dream for an Insomniac,1996,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1903,Hav Plenty,1997,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1904,Henry Fool,1997,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1905,Marie Baie Des Anges,1997,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1906,Mr. Jealousy,1997,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1907,Mulan,1998,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1908,Resurrection Man,1998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1909,X-Files: Fight the Future. The,1998,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
1910,I Went Down,1997,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1911,Doctor Dolittle,1998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1912,Out of Sight,1998,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1913,Picnic at Hanging Rock,1975,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1914,Smoke Signals,1998,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1915,Voyage to the Beginning of the World,1997,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1916,Buffalo 66,1998,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1917,Armageddon,1998,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1918,Lethal Weapon 4,1998,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1919,Madeline,1998,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1920,Small Soldiers,1998,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1921,Pi,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1922,Whatever,1998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1923,There's Something About Mary,1998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1924,Plan 9 from Outer Space,1958,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1925,Wings,1927,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1926,Broadway Melody. The,1929,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1927,All Quiet on the Western Front,1930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1928,Cimarron,1931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1929,Grand Hotel,1932,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1930,Cavalcade,1933,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1931,Mutiny on the Bounty,1935,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1932,Great Ziegfeld. The,1936,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1933,Life of Émile Zola. The,1937,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1934,You Can't Take It With You,1938,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1935,How Green Was My Valley,1941,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1936,Mrs. Miniver,1942,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1937,Going My Way,1944,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1938,Lost Weekend. The,1945,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1939,Best Years of Our Lives. The,1946,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1940,Gentleman's Agreement,1947,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1941,Hamlet,1948,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1942,All the King's Men,1949,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1943,Greatest Show on Earth. The,1952,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1944,From Here to Eternity,1953,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1945,On the Waterfront,1954,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1946,Marty,1955,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1947,West Side Story,1961,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1948,Tom Jones,1963,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1949,Man for All Seasons. A,1966,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1950,In the Heat of the Night,1967,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1951,Oliver!,1968,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1952,Midnight Cowboy,1969,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1953,French Connection. The,1971,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1954,Rocky,1976,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1955,Kramer Vs. Kramer,1979,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1956,Ordinary People,1980,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1957,Chariots of Fire,1981,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1958,Terms of Endearment,1983,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1959,Out of Africa,1985,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1960,Last Emperor. The,1987,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1961,Rain Man,1988,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1962,Driving Miss Daisy,1989,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1963,Take the Money and Run,1969,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,Klute,1971,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1965,Repo Man,1984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1966,Metropolitan,1990,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1967,Labyrinth,1986,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1968,Breakfast Club. The,1985,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1969,Nightmare on Elm Street Part 2: Freddy's Revenge. A,1985,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1970,Nightmare on Elm Street 3: Dream Warriors. A,1987,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1971,Nightmare on Elm Street 4: The Dream Master. A,1988,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1972,Nightmare on Elm Street 5: The Dream Child. A,1989,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1973,Freddy's Dead: The Final Nightmare,1991,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1974,Friday the 13th,1980,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1975,Friday the 13th Part 2,1981,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1976,Friday the 13th Part 3: 3D,1982,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1977,Friday the 13th: The Final Chapter,1984,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1978,Friday the 13th Part V: A New Beginning,1985,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1979,Friday the 13th Part VI: Jason Lives,1986,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1980,Friday the 13th Part VII: The New Blood,1988,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1981,Friday the 13th Part VIII: Jason Takes Manhattan,1989,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1982,Halloween,1978,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1983,Halloween II,1981,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1984,Halloween III: Season of the Witch,1983,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1985,Halloween 4: The Return of Michael Myers,1988,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1986,Halloween 5: The Revenge of Michael Myers,1989,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1987,Prom Night,1980,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1988,Hello Mary Lou: Prom Night II,1987,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1989,Prom Night III: The Last Kiss,1989,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1990,Prom Night IV: Deliver Us From Evil,1992,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1991,Child's Play,1988,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1992,Child's Play 2,1990,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1993,Child's Play 3,1992,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1994,Poltergeist,1982,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1995,Poltergeist II: The Other Side,1986,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1996,Poltergeist III,1988,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1997,Exorcist. The,1973,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1998,Exorcist II: The Heretic,1977,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1999,Exorcist III. The,1990,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2000,Lethal Weapon,1987,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
2001,Lethal Weapon 2,1989,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
2002,Lethal Weapon 3,1992,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
2003,Gremlins,1984,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2004,Gremlins 2: The New Batch,1990,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2005,Goonies. The,1985,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2006,Mask of Zorro. The,1998,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007,Polish Wedding,1998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,This World. Then the Fireworks,1996,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
2009,Soylent Green,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2010,Metropolis,1926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011,Back to the Future Part II,1989,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2012,Back to the Future Part III,1990,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2013,Poseidon Adventure. The,1972,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Freaky Friday,1977,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Absent Minded Professor. The,1961,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2016,Apple Dumpling Gang Rides Again. The,1979,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,Babes in Toyland,1961,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2018,Bambi,1942,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Seven Samurai (The Magnificent Seven) (Shichinin no samurai),1954,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020,Dangerous Liaisons,1988,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2021,Dune,1984,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2022,Last Temptation of Christ. The,1988,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2023,Godfather: Part III. The,1990,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2024,Rapture. The,1991,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2025,Lolita,1997,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2026,Disturbing Behavior,1998,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2027,Mafia!,1998,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2028,Saving Private Ryan,1998,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2029,Billy's Hollywood Screen Kiss,1997,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2030,East Palace West Palace (Dong gong xi gong),1997,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2031,$1.000.000 Duck,1971,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2032,Barefoot Executive. The,1971,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2033,Black Cauldron. The,1985,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2034,Black Hole. The,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2035,Blackbeard's Ghost,1968,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2036,Blank Check,1994,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2037,Candleshoe,1977,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2038,Cat from Outer Space. The,1978,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2039,Cheetah,1989,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2040,Computer Wore Tennis Shoes. The,1970,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2041,Condorman,1981,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2042,D2: The Mighty Ducks,1994,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2043,Darby O'Gill and the Little People,1959,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2044,Devil and Max Devlin. The,1981,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2045,Far Off Place. A,1993,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2046,Flight of the Navigator,1986,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2047,Gnome-Mobile. The,1967,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2048,Great Mouse Detective. The,1986,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2049,Happiest Millionaire. The,1967,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2050,Herbie Goes Bananas,1980,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2051,Herbie Goes to Monte Carlo,1977,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2052,Hocus Pocus,1993,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2053,Honey. I Blew Up the Kid,1992,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2054,Honey. I Shrunk the Kids,1989,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
2055,Hot Lead and Cold Feet,1978,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2056,In Search of the Castaways,1962,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2057,Incredible Journey. The,1963,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2058,Negotiator. The,1998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2059,Parent Trap. The,1998,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2060,BASEketball,1998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2061,Full Tilt Boogie,1997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2062,Governess. The,1998,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2063,Seventh Heaven (Le Septième ciel),1997,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2064,Roger & Me,1989,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2065,Purple Rose of Cairo. The,1985,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2066,Out of the Past,1947,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2067,Doctor Zhivago,1965,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
2068,Fanny and Alexander,1982,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2069,Trip to Bountiful. The,1985,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2070,Tender Mercies,1983,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2071,And the Band Played On,1993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2072,'burbs. The,1989,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2073,Fandango,1985,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2074,Night Porter. The (Il Portiere di notte),1974,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2075,Mephisto,1981,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2076,Blue Velvet,1986,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2077,Journey of Natty Gann. The,1985,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2078,Jungle Book. The,1967,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2079,Kidnapped,1960,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2080,Lady and the Tramp,1955,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
2081,Little Mermaid. The,1989,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
2082,Mighty Ducks. The,1992,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2083,Muppet Christmas Carol. The,1992,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2084,Newsies,1992,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2085,101 Dalmatians,1961,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2086,One Magic Christmas,1985,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2087,Peter Pan,1953,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2088,Popeye,1980,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2089,Rescuers Down Under. The,1990,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2090,Rescuers. The,1977,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2091,Return from Witch Mountain,1978,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2092,Return of Jafar. The,1993,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2093,Return to Oz,1985,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2094,Rocketeer. The,1991,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2095,Shaggy D.A.. The,1976,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2096,Sleeping Beauty,1959,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2097,Something Wicked This Way Comes,1983,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2098,Son of Flubber,1963,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2099,Song of the South,1946,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2100,Splash,1984,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
2101,Squanto: A Warrior's Tale,1994,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2102,Steamboat Willie,1940,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2103,Tall Tale,1994,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2104,Tex,1982,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2105,Tron,1982,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2106,Swing Kids,1993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2107,Halloween: H20,1998,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2108,L.A. Story,1991,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2109,Jerk. The,1979,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2110,Dead Men Don't Wear Plaid,1982,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
2111,Man with Two Brains. The,1983,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2112,Grand Canyon,1991,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2113,Graveyard Shift,1990,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2114,Outsiders. The,1983,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2115,Indiana Jones and the Temple of Doom,1984,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2116,Lord of the Rings. The,1978,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2117,Nineteen Eighty-Four,1984,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2118,Dead Zone. The,1983,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2119,Maximum Overdrive,1986,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2120,Needful Things,1993,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2121,Cujo,1983,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2122,Children of the Corn,1984,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2123,All Dogs Go to Heaven,1989,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2124,Addams Family. The,1991,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2125,Ever After: A Cinderella Story,1998,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2126,Snake Eyes,1998,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2127,First Love. Last Rites,1997,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2128,Safe Men,1998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2129,Saltmen of Tibet. The,1997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2130,Atlantic City,1980,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
2131,Autumn Sonata (Höstsonaten ),1978,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2132,Who's Afraid of Virginia Woolf?,1966,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2133,Adventures in Babysitting,1987,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2134,Weird Science,1985,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2135,Doctor Dolittle,1967,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2136,Nutty Professor. The,1963,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2137,Charlotte's Web,1973,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2138,Watership Down,1978,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2139,Secret of NIMH. The,1982,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2140,Dark Crystal. The,1982,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2141,American Tail. An,1986,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2142,American Tail: Fievel Goes West. An,1991,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2143,Legend,1985,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2144,Sixteen Candles,1984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2145,Pretty in Pink,1986,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2146,St. Elmo's Fire,1985,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2147,Clan of the Cave Bear. The,1986,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2148,House,1986,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2149,House II: The Second Story,1987,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2150,Gods Must Be Crazy. The,1980,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
